country_code,country_name,year,value,is_projection,indicator_code,indicator_description
ARE,Emiratos Árabes Unidos,2005,33.332,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2006,36.585,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2007,32.834,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2008,32.158,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2009,34.729,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2010,35.335,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2011,38.753,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2012,44.115,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2013,41.312,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2014,37.494,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2015,29.3,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2016,27.652,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2017,30.607,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2018,33.589,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2019,35.459,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2020,30.888,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2021,38.453,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2022,40.753,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2023,41.381,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2024,37.646,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2025,37.212,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2026,37.531,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2027,38.145,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2028,38.804,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2029,39.063,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
ARE,Emiratos Árabes Unidos,2030,38.972,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1980,21.737,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1981,20.881,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1982,18.767,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1983,16.949,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1984,20.144,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1985,18.342,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1986,17.619,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1987,20.181,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1988,25.255,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1989,25.372,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1990,22.988,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1991,18.349,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1992,19.263,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1993,21.103,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1994,21.604,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1995,20.589,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1996,21.425,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1997,21.759,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1998,21.535,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,1999,20.557,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2000,21.209,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2001,21.139,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2002,21.466,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2003,21.464,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2004,21.008,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2005,21.703,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2006,21.15,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2007,21.253,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2008,24.011,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2009,22.157,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2010,23.039,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2011,23.828,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2012,23.775,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2013,23.805,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2014,23.227,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2015,21.585,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2016,20.762,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2017,21.806,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2018,21.696,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2019,22.841,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2020,24.287,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2021,25.929,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2022,24.516,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2023,23.685,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2024,22.778,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2025,22.462,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2026,22.337,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2027,22.223,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2028,22.248,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2029,22.326,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
AUS,Australia,2030,22.381,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1980,32.572,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1981,31.987,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1982,35.026,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1983,35.08,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1984,35.052,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1985,34.187,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1986,35.47,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1987,36.607,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1988,36.483,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1989,35.705,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1990,38.518,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1991,38.723,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1992,38.203,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1993,41.948,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1994,43.028,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1995,41.563,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1996,40.684,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1997,39.555,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1998,38.08,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,1999,36.236,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2000,35.402,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2001,36.908,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2002,38.529,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2003,42.059,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2004,45.228,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2005,45.731,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2006,47.896,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2007,49.908,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2008,51.124,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2009,49.744,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2010,50.379,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2011,48.339,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2012,48.249,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2013,47.251,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2014,47.404,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2015,45.227,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2016,43.839,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2017,44.175,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2018,43.598,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2019,43.34,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2020,43.919,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2021,44.648,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2022,44.798,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2023,42.571,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2024,42.868,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2025,42.117,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2026,42.036,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2027,42.279,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2028,42.521,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2029,42.643,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
CHN,China,2030,42.65,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1980,15.676,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1981,13.379,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1982,12.436,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1983,12.967,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1984,10.224,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1985,9.58,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1986,8.089,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1987,19.021,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1988,18.99,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1989,19.07,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1990,21.165,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1991,33.037,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1992,31.599,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1993,20.791,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1994,21.547,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1995,20.622,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1996,16.638,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1997,16.512,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1998,17.506,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,1999,17.974,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2000,17.486,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2001,17.334,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2002,20.589,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2003,21.601,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2004,23.319,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2005,24.297,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2006,24.655,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2007,29.166,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2008,29.008,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2009,19.664,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2010,19.421,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2011,14.627,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2012,15.157,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2013,14.446,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2014,15.038,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2015,13.15,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2016,11.802,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2017,12.902,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2018,18.359,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2019,17.224,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2020,15.9,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2021,13.857,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2022,16.373,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2023,15.294,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2024,7.566,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2025,5.813,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2026,6.695,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2027,7.043,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2028,7.488,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2029,8.303,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
EGY,Egipto,2030,8.912,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1980,20.394,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1981,22.214,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1982,16.901,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1983,16.122,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1984,17.822,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1985,19.32,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1986,16.765,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1987,20.583,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1988,20.915,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1989,25.582,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1990,23.082,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1991,23.943,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1992,22.783,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1993,23.307,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1994,24.434,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1995,23.905,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1996,22.992,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1997,24.959,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1998,17.022,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,1999,12.485,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2000,24.905,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2001,24.677,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2002,23.355,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2003,26.71,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2004,23.999,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2005,23.574,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2006,25.762,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2007,24.358,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2008,33.02,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2009,33.01,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2010,33.582,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2011,33.173,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2012,32.411,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2013,30.641,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2014,31.512,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2015,32.028,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2016,32.039,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2017,32.116,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2018,31.632,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2019,31.075,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2020,31.925,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2021,31.745,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2022,30.747,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2023,30.194,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2024,30.775,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2025,30.194,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2026,30.023,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2027,30.024,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2028,30.157,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2029,30.281,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IDN,Indonesia,2030,30.373,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1980,17.387,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1981,17.39,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1982,17.501,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1983,16.908,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1984,18.156,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1985,20.214,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1986,19.904,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1987,21.918,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1988,22.282,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1989,23.631,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1990,25.173,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1991,23.153,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1992,23.217,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1993,23.592,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1994,25.723,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1995,25.711,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1996,24.479,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1997,26.342,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1998,25.228,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,1999,29.934,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2000,25.108,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2001,30.61,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2002,31.483,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2003,33.157,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2004,34.748,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2005,36.222,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2006,37.981,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2007,40.658,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2008,36.095,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2009,36.392,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2010,36.928,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2011,35.402,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2012,33.541,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2013,32.286,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2014,32.954,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2015,31.067,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2016,29.547,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2017,29.147,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2018,30.228,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2019,29.23,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2020,29.82,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2021,30.894,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2022,31.618,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2023,32.647,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2024,32.319,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2025,31.514,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2026,30.948,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2027,30.816,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2028,30.678,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2029,30.562,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
IND,India,2030,30.537,True,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1980,26.685,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1981,26.207,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1982,28.258,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1983,32.09,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1984,34.269,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1985,34.232,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1986,37.712,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1987,41.592,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1988,43.793,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1989,40.955,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1990,41.351,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1991,41.299,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1992,40.339,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1993,40.318,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1994,39.851,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1995,39.576,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1996,37.688,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1997,37.7,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1998,39.655,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,1999,37.252,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,2000,34.177,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,2001,32.36,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
KOR,Corea del Sur,2002,31.81,False,NGSD_NGDP,Ahorro nacional bruto (% PIB)
